recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,spend,y,treatment,uplift,p0,p1,group
9,2) $100 - $200,158.89,0,1,Rural,0,Phone,0,0.0,0,0,9.021703002728804e-10,1.5117643981649676e-08,1.6019814281922556e-08,Lost Causes
6,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0.0,0,1,-3.5972704185868105e-10,1.5867848590742378e-08,1.5508121548883697e-08,Lost Causes
9,2) $100 - $200,151.71,0,1,Urban,1,Web,0,0.0,0,1,1.0868973274431913e-09,1.4833534949685606e-08,1.5920432277128797e-08,Takers
12,2) $100 - $200,119.73,0,1,Surburban,0,Phone,0,0.0,0,1,6.526717701730753e-10,1.5363696890741588e-08,1.6016368660914663e-08,Lost Causes
7,5) $500 - $750,550.1,1,1,Urban,1,Multichannel,0,0.0,0,1,9.35056757267783e-10,1.6736329163293722e-08,1.7671385920561505e-08,Takers
4,2) $100 - $200,126.16,0,1,Urban,0,Web,0,0.0,0,0,-2.0149247603573338e-11,1.6714599413545062e-08,1.669445016594149e-08,Lost Causes
3,1) $0 - $100,30.47,1,0,Surburban,1,Web,0,0.0,0,1,2.3948309183851644e-10,1.5533400358709777e-08,1.5772883450548293e-08,Lost Causes
10,1) $0 - $100,43.2,1,0,Urban,0,Phone,0,0.0,0,0,-6.909225756495973e-10,1.6543262257298482e-08,1.5852339681648885e-08,Lost Causes
6,4) $350 - $500,387.76,1,0,Urban,0,Web,0,0.0,0,1,3.9824794082084634e-10,1.747618109278246e-08,1.7874429033603305e-08,Lost Causes
3,2) $100 - $200,112.98,1,0,Surburban,0,Phone,0,0.0,0,1,6.260099060971383e-11,1.5728606124205277e-08,1.579120711481499e-08,Lost Causes
6,5) $500 - $750,553.12,1,0,Surburban,1,Multichannel,0,0.0,0,0,1.2885395850135433e-09,1.628017411998501e-08,1.7568713704998553e-08,Takers
6,2) $100 - $200,148.21,0,1,Surburban,0,Web,0,0.0,0,1,2.3066174597681296e-10,1.562933853408591e-08,1.5860000280062723e-08,Lost Causes
5,4) $350 - $500,380.0,0,1,Urban,0,Phone,0,0.0,0,0,2.0765927142899953e-11,1.853714498875091e-08,1.855791091589381e-08,Lost Causes
1,5) $500 - $750,541.4,1,0,Urban,1,Phone,0,0.0,0,1,-3.5528505189583633e-13,1.8731283297043726e-08,1.873092801199183e-08,Lost Causes
2,1) $0 - $100,95.69,0,1,Surburban,1,Phone,0,0.0,0,0,2.2865666762146383e-10,1.6491153293034226e-08,1.671980996065569e-08,Lost Causes
5,1) $0 - $100,70.18,1,0,Surburban,0,Phone,1,0.0,0,1,-9.813317414874006e-09,8.581175371465556e-08,7.599843629978155e-08,Lost Causes
1,4) $350 - $500,363.37,0,1,Rural,0,Web,0,0.0,0,1,-1.9186086160517076e-13,1.98520985260936e-08,1.9851906665231994e-08,Lost Causes
4,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0.0,0,1,1.7029009350384528e-10,1.6280269760211416e-08,1.645055985371526e-08,Lost Causes
5,1) $0 - $100,86.48,1,0,Urban,1,Web,0,0.0,0,1,2.0747214320157188e-10,1.52666459992538e-08,1.5474118142455372e-08,Lost Causes
7,2) $100 - $200,161.88,1,0,Surburban,0,Phone,1,0.0,0,0,1.1206396885156995e-08,8.769812201874729e-08,9.890451890390428e-08,Takers
11,1) $0 - $100,88.09,1,0,Urban,1,Phone,0,0.0,0,1,7.576612636167474e-10,1.4728247476212406e-08,1.5485908739829153e-08,Lost Causes
10,1) $0 - $100,88.0,1,0,Urban,1,Web,0,0.0,0,1,7.570888262694596e-10,1.4717021646035459e-08,1.547411047230492e-08,Lost Causes
12,4) $350 - $500,383.11,0,1,Surburban,0,Phone,0,0.0,0,1,7.549282847967656e-10,1.68803776572514e-08,1.7635305942048167e-08,Lost Causes
1,4) $350 - $500,379.46,1,0,Rural,1,Phone,0,0.0,0,0,-1.2134339075226485e-14,1.8412651057710845e-08,1.841263892337177e-08,Lost Causes
3,1) $0 - $100,62.05,0,1,Urban,1,Web,0,0.0,0,1,2.3150559955950937e-10,1.669869913294042e-08,1.693020473249993e-08,Lost Causes
4,3) $200 - $350,260.85,0,1,Surburban,1,Multichannel,1,0.0,0,1,1.2770154858117516e-08,1.419726273835681e-07,1.547427822416856e-07,Takers
2,4) $350 - $500,400.21,0,1,Urban,1,Phone,0,0.0,0,1,6.835750393458466e-10,1.895948681935818e-08,1.9643061858704028e-08,Lost Causes
8,1) $0 - $100,44.59,1,0,Surburban,1,Web,0,0.0,0,1,5.227087399233484e-10,1.5327331915174338e-08,1.5850040655097686e-08,Lost Causes
2,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0.0,0,0,6.342396077962645e-11,1.593072653544936e-08,1.5994150496228987e-08,Lost Causes
2,3) $200 - $350,214.99,1,1,Rural,1,Web,1,0.0,0,1,-1.046127037595698e-08,1.5521583865507043e-07,1.4475456827911345e-07,Lost Causes
9,2) $100 - $200,145.14,0,1,Surburban,0,Web,0,0.0,0,0,2.3066174928111496e-10,1.5629338757988896e-08,1.586000050727001e-08,Lost Causes
2,2) $100 - $200,135.98,1,0,Surburban,0,Web,1,0.0,0,1,-8.126453206558809e-10,9.250943340640479e-08,9.16967880857489e-08,Lost Causes
4,1) $0 - $100,46.59,1,0,Urban,1,Phone,0,0.0,0,1,2.4570723819451917e-10,1.594543917939492e-08,1.619114641758944e-08,Lost Causes
6,3) $200 - $350,348.43,1,1,Surburban,0,Phone,1,0.0,0,1,3.4662171679811816e-08,1.2501865141995888e-07,1.596808230997707e-07,Takers
5,1) $0 - $100,51.03,1,0,Urban,1,Phone,0,0.0,0,0,2.07109518018912e-10,1.5240621981360947e-08,1.544773149937986e-08,Lost Causes
5,2) $100 - $200,190.84,0,1,Rural,0,Phone,0,0.0,0,0,1.0171796089170693e-09,1.7046646585497995e-08,1.8063826194415065e-08,Takers
2,2) $100 - $200,167.15,1,0,Urban,0,Web,0,0.0,0,1,6.919017659347525e-11,1.7429304243547977e-08,1.7498494420141452e-08,Lost Causes
3,"7) $1,000 +",1163.34,0,1,Urban,1,Multichannel,0,0.0,0,1,6.443608482002096e-10,1.7869395296431627e-08,1.8513756144631836e-08,Lost Causes
4,5) $500 - $750,541.66,1,1,Rural,1,Web,1,0.0,0,1,-7.589707758490767e-10,1.6068001282415556e-07,1.599210420483065e-07,Lost Causes
8,2) $100 - $200,193.44,0,1,Rural,0,Web,0,0.0,0,0,5.578520910761687e-10,1.7715637750441695e-08,1.8273489841517864e-08,Lost Causes
3,2) $100 - $200,184.13,1,0,Rural,0,Web,1,0.0,0,0,-1.0611825209642577e-08,1.3985545230968359e-07,1.29243627100041e-07,Lost Causes
2,1) $0 - $100,29.99,0,1,Urban,0,Phone,1,0.0,0,1,2.4980878718777056e-09,1.0576729326238092e-07,1.0826538113425863e-07,Takers
2,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0.0,0,1,-7.589763125880522e-11,1.6701210199804474e-08,1.662531256854567e-08,Lost Causes
10,1) $0 - $100,88.38,0,1,Surburban,1,Web,1,0.0,0,1,1.3277549367206756e-08,1.225040788342045e-07,1.3578162820141124e-07,Takers
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0.0,0,1,3.6006657803998524e-10,1.5647471419038104e-08,1.600753799707809e-08,Lost Causes
1,2) $100 - $200,142.92,1,0,Rural,1,Phone,0,0.0,0,0,2.659207722339838e-10,1.7245089825694495e-08,1.751101059792848e-08,Lost Causes
6,3) $200 - $350,202.49,0,1,Rural,0,Phone,0,0.0,0,1,1.0062847249544466e-09,1.6864059975997343e-08,1.787034470095179e-08,Takers
3,2) $100 - $200,150.0,0,1,Rural,1,Web,0,0.0,0,1,5.018646057739589e-10,1.6403969325031376e-08,1.6905833930805335e-08,Lost Causes
7,2) $100 - $200,176.63,0,1,Surburban,0,Web,0,0.0,0,1,7.162331539659194e-10,1.6291843994532268e-08,1.7008077148498187e-08,Lost Causes
3,2) $100 - $200,121.8,0,1,Surburban,1,Web,0,0.0,0,0,2.3390691260096083e-10,1.6871696984744212e-08,1.7105603897345173e-08,Lost Causes
9,1) $0 - $100,44.12,0,1,Rural,0,Phone,0,0.0,0,1,7.416245076503407e-10,1.633023433139056e-08,1.70718588390409e-08,Lost Causes
5,3) $200 - $350,250.0,1,0,Rural,0,Phone,0,0.0,0,1,-2.145080631279305e-10,1.6714199684317737e-08,1.6499691621189806e-08,Lost Causes
7,3) $200 - $350,257.63,0,1,Urban,1,Multichannel,0,0.0,0,1,1.3129425793261672e-09,1.7506729272191985e-08,1.8819671851518152e-08,Takers
2,"6) $750 - $1,000",949.57,0,1,Urban,1,Multichannel,1,221.03,1,1,4.56748034949328e-08,0.9999972037371492,0.9999972494119527,Takers
7,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0.0,0,1,8.719756529552574e-10,1.5284911969079435e-08,1.6156887622034693e-08,Lost Causes
7,2) $100 - $200,128.97,1,0,Urban,0,Phone,0,0.0,0,1,1.7292580942705034e-11,1.5606026872524238e-08,1.5623319453466943e-08,Lost Causes
3,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0.0,0,0,6.271834695756752e-11,1.5753491609115004e-08,1.5816209956072572e-08,Lost Causes
2,2) $100 - $200,181.68,0,1,Surburban,1,Phone,0,0.0,0,1,7.962089722918381e-10,1.578340462694119e-08,1.6579613599233028e-08,Lost Causes
10,1) $0 - $100,73.15,0,1,Surburban,1,Phone,0,0.0,0,1,7.221685941679521e-10,1.4898468575220768e-08,1.562063716938872e-08,Lost Causes
9,1) $0 - $100,76.61,1,0,Rural,0,Phone,0,0.0,0,1,-6.811442857601115e-10,1.6309723868588195e-08,1.5628579582828083e-08,Lost Causes
6,3) $200 - $350,329.12,1,1,Rural,0,Phone,1,0.0,0,1,1.0641869388251142e-08,9.87231692429306e-08,1.0936503863118175e-07,Takers
7,2) $100 - $200,103.67,0,1,Rural,0,Phone,0,0.0,0,1,9.289868427822614e-10,1.5567004832611474e-08,1.6495991675393736e-08,Takers
3,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0.0,0,0,6.803176756220614e-11,1.713629242894511e-08,1.7204324196507316e-08,Lost Causes
6,1) $0 - $100,79.86,1,0,Rural,1,Phone,1,0.0,0,1,-8.231040945167818e-09,1.2143766219429932e-07,1.132066212491315e-07,Lost Causes
1,1) $0 - $100,65.44,1,0,Surburban,0,Phone,0,0.0,0,1,6.412770318676869e-11,1.6102435135004976e-08,1.6166562838191744e-08,Lost Causes
7,4) $350 - $500,372.92,1,0,Urban,1,Phone,0,0.0,0,1,1.3427953133236894e-09,1.6965086696658286e-08,1.8307882009981975e-08,Takers
6,1) $0 - $100,33.69,1,0,Surburban,0,Web,1,0.0,0,0,-8.34824800554566e-09,7.082194072125878e-08,6.247369271571312e-08,Lost Causes
10,3) $200 - $350,300.22,1,0,Urban,0,Multichannel,0,0.0,0,0,3.597044374306602e-10,1.7458869290946833e-08,1.7818573728377493e-08,Lost Causes
7,3) $200 - $350,280.77,0,1,Surburban,1,Web,0,0.0,0,1,6.922586071556783e-10,1.740222320676243e-08,1.809448181391811e-08,Lost Causes
1,3) $200 - $350,254.53,1,0,Rural,0,Phone,0,0.0,0,0,1.0414609402596337e-14,2.0102333851413504e-08,2.0102344266022907e-08,Lost Causes
5,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0.0,0,0,2.130835124216738e-10,1.568023186857997e-08,1.5893315381001643e-08,Lost Causes
9,5) $500 - $750,554.28,1,0,Surburban,1,Web,0,0.0,0,0,1.3510234504022728e-09,1.6778416980186202e-08,1.8129440430588475e-08,Takers
5,2) $100 - $200,180.5,1,0,Urban,0,Web,0,0.0,0,1,1.275984942751812e-10,1.5489024613165018e-08,1.56166231074402e-08,Lost Causes
7,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0.0,0,1,-7.031336410345899e-11,1.676304287323605e-08,1.669272950913259e-08,Lost Causes
12,1) $0 - $100,95.36,0,1,Surburban,0,Web,0,0.0,0,0,-1.5404846676355857e-10,1.6485491815306176e-08,1.6331443348542618e-08,Lost Causes
11,1) $0 - $100,85.86,0,1,Rural,0,Phone,0,0.0,0,1,2.3026059129799355e-10,1.5945762613002167e-08,1.617602320430016e-08,Lost Causes
11,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0.0,0,1,-6.860783119122053e-10,1.6425745301583986e-08,1.573966698967178e-08,Lost Causes
8,1) $0 - $100,47.91,1,0,Surburban,0,Web,1,0.0,0,1,-4.879315654585094e-09,7.993371227011578e-08,7.505439661553069e-08,Lost Causes
5,"6) $750 - $1,000",823.11,1,1,Surburban,1,Multichannel,0,0.0,0,1,9.096386091190642e-10,1.6280063481977322e-08,1.7189702091096386e-08,Lost Causes
8,1) $0 - $100,29.99,1,0,Rural,0,Web,0,0.0,0,1,-6.848891841014168e-10,1.6397692591054743e-08,1.5712803406953327e-08,Lost Causes
9,2) $100 - $200,162.81,1,0,Rural,0,Web,0,0.0,0,0,-6.205069784149083e-10,1.586462629807911e-08,1.52441193196642e-08,Lost Causes
5,3) $200 - $350,259.66,1,0,Urban,1,Web,1,0.0,0,1,1.9064936113572267e-08,1.0229778944778948e-07,1.2136272556136175e-07,Takers
3,3) $200 - $350,240.37,0,1,Urban,0,Web,0,0.0,0,0,-4.685964088892926e-10,1.825425882877184e-08,1.7785662419882546e-08,Lost Causes
3,5) $500 - $750,532.44,1,0,Urban,1,Web,0,0.0,0,1,6.214258974066014e-10,1.723075708608777e-08,1.785218298349437e-08,Lost Causes
5,3) $200 - $350,226.26,1,1,Surburban,1,Web,0,0.0,0,0,6.487501024025654e-10,1.631182472024426e-08,1.6960574822646824e-08,Lost Causes
2,3) $200 - $350,280.85,1,1,Surburban,1,Web,0,0.0,0,1,6.912349774322049e-10,1.9173410252226084e-08,1.986464522965829e-08,Lost Causes
5,4) $350 - $500,374.85,1,1,Urban,0,Web,0,0.0,0,1,1.1261225527289795e-09,1.7082269935469407e-08,1.8208392488198387e-08,Takers
9,1) $0 - $100,35.21,1,0,Surburban,1,Phone,0,0.0,0,0,7.704547584458166e-10,1.4976525387225618e-08,1.5746980145671435e-08,Lost Causes
6,1) $0 - $100,59.21,0,1,Surburban,1,Phone,1,0.0,0,1,-1.2742227475689917e-09,1.364866232087374e-07,1.3521240046116841e-07,Lost Causes
2,3) $200 - $350,215.06,1,0,Surburban,0,Phone,0,0.0,0,1,1.851918709744983e-10,1.8640088355254924e-08,1.8825280226229422e-08,Lost Causes
10,3) $200 - $350,283.89,0,1,Urban,0,Web,0,0.0,0,1,5.083548389522404e-10,1.7655182527352787e-08,1.8163537366305027e-08,Lost Causes
1,5) $500 - $750,608.38,1,1,Urban,1,Multichannel,0,0.0,0,1,-7.423127052957357e-13,1.9863556377418038e-08,1.9862814064712742e-08,Lost Causes
2,"7) $1,000 +",1329.42,0,1,Surburban,1,Web,0,0.0,0,1,6.351602624382332e-10,1.7612663673750555e-08,1.824782393618879e-08,Lost Causes
1,"6) $750 - $1,000",912.46,1,0,Surburban,1,Web,0,0.0,0,1,-2.6680769882375405e-13,1.9426898430410862e-08,1.9426631622712038e-08,Lost Causes
12,1) $0 - $100,29.99,0,1,Surburban,0,Web,1,0.0,0,0,-5.782594366008233e-09,1.4594121712797592e-07,1.401586227619677e-07,Lost Causes
1,1) $0 - $100,93.85,1,0,Urban,0,Web,0,0.0,0,1,6.663172401567693e-11,1.677690742106666e-08,1.6843539145082338e-08,Lost Causes
4,2) $100 - $200,105.79,0,1,Urban,1,Web,1,0.0,0,1,8.70642688035187e-09,1.280160880543194e-07,1.3672251493467127e-07,Takers
5,3) $200 - $350,247.35,0,1,Surburban,1,Phone,0,0.0,0,0,6.51178383206471e-10,1.637021653916549e-08,1.7021394922371962e-08,Lost Causes
9,3) $200 - $350,269.65,0,1,Surburban,0,Web,1,29.99,1,1,1.3663326265955789e-06,0.999994689296375,0.9999960556290016,Takers
1,2) $100 - $200,167.87,1,0,Urban,0,Web,0,0.0,0,1,6.869777327521892e-11,1.7299817827512154e-08,1.7368515600787373e-08,Lost Causes
5,3) $200 - $350,219.24,0,1,Surburban,0,Multichannel,0,0.0,0,0,7.476252257832866e-10,1.6539610797627553e-08,1.728723602341084e-08,Lost Causes
7,3) $200 - $350,234.18,0,1,Surburban,0,Web,1,0.0,0,1,2.6337422376324114e-08,8.114910934924331e-08,1.0748653172556742e-07,Takers
2,1) $0 - $100,96.07,1,0,Urban,1,Web,0,0.0,0,1,2.412388539330084e-10,1.564971766179457e-08,1.589095651572758e-08,Lost Causes
10,4) $350 - $500,387.23,1,1,Rural,0,Phone,0,0.0,0,0,5.208633757574816e-10,1.8085130273262872e-08,1.8605993649020354e-08,Lost Causes
6,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0.0,0,0,-6.911777132788509e-11,1.6480639841496218e-08,1.6411522070168333e-08,Lost Causes
2,"6) $750 - $1,000",905.83,1,1,Urban,1,Multichannel,0,0.0,0,1,-4.129541527178967e-10,2.0212431867162772e-08,1.9799477714444876e-08,Lost Causes
2,2) $100 - $200,122.4,0,1,Surburban,1,Phone,0,0.0,0,0,2.3288277385835156e-10,1.679646762082185e-08,1.7029350394680202e-08,Lost Causes
10,3) $200 - $350,310.86,0,1,Surburban,0,Multichannel,0,0.0,0,1,7.586655788517079e-10,1.6966284780914117e-08,1.7724950359765825e-08,Lost Causes
1,5) $500 - $750,654.89,1,0,Surburban,1,Multichannel,0,0.0,0,1,-3.2960427503072097e-13,1.8958285228502892e-08,1.895795562422786e-08,Lost Causes
7,4) $350 - $500,456.0,1,1,Surburban,1,Multichannel,0,0.0,0,0,9.478504990829577e-10,1.6965048738835052e-08,1.791289923791801e-08,Takers
2,5) $500 - $750,585.7,1,1,Urban,1,Web,1,29.99,1,1,8.173857113380478e-08,0.9999969633264506,0.9999970450650217,Takers
1,4) $350 - $500,379.93,0,1,Urban,0,Phone,0,0.0,0,1,-3.959148883233994e-13,1.985236183955267e-08,1.9851965924664347e-08,Lost Causes
8,1) $0 - $100,36.88,0,1,Rural,1,Phone,1,0.0,0,1,1.2285382297680772e-08,1.551818466736511e-07,1.6746722897133186e-07,Takers
4,3) $200 - $350,268.46,1,1,Surburban,0,Multichannel,0,0.0,0,0,5.481634553385304e-10,1.906558735922105e-08,1.961375081455958e-08,Lost Causes
2,2) $100 - $200,181.41,0,1,Urban,1,Phone,0,0.0,0,1,7.988223095606237e-10,1.583521417370331e-08,1.6634036483263935e-08,Lost Causes
2,2) $100 - $200,190.29,0,1,Urban,0,Phone,1,0.0,0,1,8.798911869812197e-11,1.2705261779073089e-07,1.27140606909429e-07,Lost Causes
10,2) $100 - $200,110.35,1,0,Surburban,0,Web,0,0.0,0,0,-2.907474172530599e-10,1.5760868494114763e-08,1.5470121076861703e-08,Lost Causes
9,3) $200 - $350,225.11,0,1,Urban,0,Phone,0,0.0,0,0,7.436745957509903e-10,1.645248389811873e-08,1.719615849386972e-08,Lost Causes
10,4) $350 - $500,443.58,1,0,Surburban,0,Web,0,0.0,0,1,-2.2696510353044964e-10,1.7688728891612112e-08,1.7461763788081663e-08,Lost Causes
2,1) $0 - $100,55.53,1,0,Surburban,0,Phone,0,0.0,0,0,6.562886167983363e-11,1.6484549939575688e-08,1.655017880125552e-08,Lost Causes
9,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0.0,0,0,7.570187951660996e-10,1.4715300945283071e-08,1.547231974044917e-08,Lost Causes
3,1) $0 - $100,49.51,0,1,Surburban,0,Phone,0,0.0,0,1,7.582659950357563e-10,1.683463029950949e-08,1.7592896294545246e-08,Lost Causes
1,3) $200 - $350,284.71,0,1,Surburban,0,Phone,0,0.0,0,1,-1.919595746527902e-13,1.9077931806758044e-08,1.907773984718339e-08,Lost Causes
9,1) $0 - $100,59.22,1,0,Rural,0,Web,0,0.0,0,1,-6.770264926568631e-10,1.6211089931218044e-08,1.553406343856118e-08,Lost Causes
7,3) $200 - $350,255.01,1,0,Rural,1,Web,0,0.0,0,1,4.4492109132364764e-10,1.7320738855743387e-08,1.7765659947067034e-08,Lost Causes
3,5) $500 - $750,543.14,1,1,Surburban,1,Multichannel,0,0.0,0,1,6.548615091572455e-10,1.8168984413585777e-08,1.8823845922743022e-08,Lost Causes
3,1) $0 - $100,29.99,0,1,Urban,0,Phone,1,0.0,0,0,2.4539887871064377e-09,1.0390417717276328e-07,1.0635816595986972e-07,Takers
7,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0.0,0,0,-3.685793337204128e-10,1.6254867620964247e-08,1.5886288287243834e-08,Lost Causes
9,3) $200 - $350,316.55,0,1,Surburban,0,Multichannel,0,0.0,0,0,1.249999074681e-09,1.6714626532400198e-08,1.7964625607081198e-08,Takers
8,3) $200 - $350,217.94,1,0,Rural,1,Web,0,0.0,0,1,4.3284022532270176e-10,1.684823618555583e-08,1.7281076410878532e-08,Lost Causes
3,2) $100 - $200,103.55,0,1,Surburban,1,Web,0,0.0,0,0,2.2964530447886257e-10,1.6565003843547536e-08,1.67946491480264e-08,Lost Causes
1,4) $350 - $500,375.82,1,0,Urban,0,Phone,0,0.0,0,0,-1.8232676056357487e-13,1.946891914899563e-08,1.9468736822235067e-08,Lost Causes
8,2) $100 - $200,140.47,1,0,Surburban,0,Web,0,0.0,0,1,-2.9074770936530224e-10,1.576086844618089e-08,1.5470120736815588e-08,Lost Causes
4,3) $200 - $350,232.42,1,0,Surburban,0,Web,0,0.0,0,0,5.257025281852202e-10,1.8268721217938854e-08,1.8794423746124075e-08,Lost Causes
1,1) $0 - $100,69.47,0,1,Urban,0,Web,0,0.0,0,0,-2.0436284318536226e-11,1.7083663037409592e-08,1.7063226753091055e-08,Lost Causes
9,3) $200 - $350,302.64,1,1,Surburban,0,Phone,0,0.0,0,1,1.5753392686998957e-09,1.6714628569984245e-08,1.828996783868414e-08,Takers
3,"6) $750 - $1,000",809.12,0,1,Surburban,1,Web,0,0.0,0,1,6.316659961830889e-10,1.7516057662604643e-08,1.8147723658787732e-08,Lost Causes
2,4) $350 - $500,426.31,0,1,Urban,0,Multichannel,0,0.0,0,1,1.9263229188127264e-10,1.9426784515439354e-08,1.9619416807320627e-08,Lost Causes
2,5) $500 - $750,699.81,1,1,Surburban,1,Multichannel,1,0.0,0,1,1.1167210757142533e-09,1.5174137915482667e-07,1.5285810023054092e-07,Takers
5,"7) $1,000 +",1174.64,0,1,Urban,1,Multichannel,0,0.0,0,0,9.097196708547787e-10,1.6280054689594425e-08,1.7189774360449204e-08,Lost Causes
10,3) $200 - $350,202.17,0,1,Urban,0,Phone,0,0.0,0,1,6.630050728347739e-10,1.5607881381780254e-08,1.6270886454615028e-08,Lost Causes
1,2) $100 - $200,185.86,0,1,Urban,1,Phone,0,0.0,0,1,2.2522805765334413e-10,1.624136468932776e-08,1.6466592746981105e-08,Lost Causes
1,"6) $750 - $1,000",842.13,0,1,Urban,1,Phone,0,0.0,0,0,-4.39085208153806e-13,1.9126970569825123e-08,1.912653148461697e-08,Lost Causes
5,2) $100 - $200,186.11,1,0,Rural,0,Web,0,0.0,0,1,-3.3108041106083145e-10,1.657863074937284e-08,1.624755033831201e-08,Lost Causes
7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0.0,0,1,-3.5972704284331383e-10,1.586784863417544e-08,1.5508121591332125e-08,Lost Causes
12,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0.0,0,1,1.1619442953419122e-09,1.5539495967300578e-08,1.670144026264249e-08,Takers
8,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0.0,0,1,-6.810065440435808e-10,1.630490965631614e-08,1.562390311227256e-08,Lost Causes
10,2) $100 - $200,142.25,1,0,Surburban,0,Web,0,0.0,0,0,-2.9074771026766033e-10,1.5760868495096e-08,1.547012078482834e-08,Lost Causes
1,2) $100 - $200,194.34,1,0,Urban,1,Phone,0,0.0,0,1,2.5383169234797494e-10,1.6465591969422996e-08,1.671942366177097e-08,Lost Causes
12,1) $0 - $100,30.92,0,1,Urban,0,Phone,0,0.0,0,1,3.756686710366925e-10,1.6325528926819625e-08,1.6701197597856317e-08,Lost Causes
2,3) $200 - $350,230.45,0,1,Rural,0,Web,0,0.0,0,0,-1.0290922731359829e-13,1.7879266930314414e-08,1.78791640210871e-08,Lost Causes
5,5) $500 - $750,609.38,1,1,Rural,1,Multichannel,0,0.0,0,1,6.298065523418708e-11,1.7652301916744826e-08,1.7715282571979013e-08,Lost Causes
1,3) $200 - $350,285.39,1,0,Surburban,0,Multichannel,0,0.0,0,1,-2.80055691443438e-13,1.9756866598461808e-08,1.9756586542770365e-08,Lost Causes
3,1) $0 - $100,73.07,1,0,Urban,0,Web,0,0.0,0,0,6.67372623672895e-11,1.6809547700773876e-08,1.6876284963141166e-08,Lost Causes
5,1) $0 - $100,98.94,1,0,Surburban,1,Phone,0,0.0,0,1,2.0809618705424473e-10,1.5311379909532407e-08,1.5519476096586652e-08,Lost Causes
1,"6) $750 - $1,000",837.03,1,1,Surburban,1,Web,0,0.0,0,0,-6.275044660075354e-13,1.9531122823486686e-08,1.9530495319020678e-08,Lost Causes
8,2) $100 - $200,177.6,1,0,Urban,0,Phone,0,0.0,0,1,-1.8285209179530458e-10,1.5956971194322907e-08,1.5774119102527602e-08,Lost Causes
1,1) $0 - $100,66.41,1,0,Urban,0,Web,0,0.0,0,1,6.662733434138104e-11,1.677690742106666e-08,1.6843534755408042e-08,Lost Causes
10,2) $100 - $200,198.72,0,1,Surburban,1,Web,0,0.0,0,0,1.1716137982735333e-09,1.5989830667501837e-08,1.716144446577537e-08,Takers
9,1) $0 - $100,59.79,0,1,Urban,0,Phone,0,0.0,0,1,-3.1274509109705576e-11,1.5469391387095413e-08,1.5438116877985708e-08,Lost Causes
9,3) $200 - $350,296.04,0,1,Urban,1,Web,0,0.0,0,0,1.2547869469718748e-09,1.6725275300259595e-08,1.798006224723147e-08,Takers
2,4) $350 - $500,412.34,0,1,Surburban,1,Phone,0,0.0,0,1,6.654931619279483e-10,1.8457368928024745e-08,1.9122862089952693e-08,Lost Causes
2,3) $200 - $350,296.25,1,0,Surburban,0,Phone,0,0.0,0,0,1.8721569450669146e-10,1.886736929360268e-08,1.9054584988109372e-08,Lost Causes
1,3) $200 - $350,219.23,1,1,Surburban,1,Multichannel,0,0.0,0,1,-2.1306922431196867e-13,1.9246539526609164e-08,1.924632645738485e-08,Lost Causes
2,5) $500 - $750,551.44,0,1,Urban,1,Phone,1,0.0,0,1,1.7268175007139448e-08,1.5779978711012616e-07,1.750679621172656e-07,Takers
6,1) $0 - $100,57.46,0,1,Urban,0,Phone,1,0.0,0,1,-3.0675603060850733e-10,1.0306875375799747e-07,1.0276199772738897e-07,Lost Causes
3,1) $0 - $100,40.39,1,0,Rural,0,Web,0,0.0,0,1,6.972307810761891e-11,1.752056018416518e-08,1.75902832622728e-08,Lost Causes
10,1) $0 - $100,34.77,0,1,Surburban,1,Web,0,0.0,0,1,1.537747063888005e-09,1.5642721946325316e-08,1.718046901021332e-08,Takers
